Date,MPSTANCE,US Stock Selection Value,US Stock Selection Momentum,US Stock Selection Defensive,US Stock Selection Multi-style,Intl Stock Selection Value,Intl Stock Selection Momentum,Intl Stock Selection Defensive,Intl Stock Selection Multi-style,Equity indices Value,Equity indices Momentum,Equity indices Carry,Equity indices Defensive,Equity indices Multi-style,Fixed income Value,Fixed income Momentum,Fixed income Carry,Fixed income Defensive,Fixed income Multi-style,Currencies Value,Currencies Momentum,Currencies Carry,Currencies Multi-style,Commodities Value,Commodities Momentum,Commodities Carry,Commodities Multi-style,All Stock Selection Value,All Stock Selection Momentum,All Stock Selection Defensive,All Stock Selection Multi-style,All Macro Value,All Macro Momentum,All Macro Carry,All Macro Defensive,All Macro Multi-style,All asset classes Value,All asset classes Momentum,All asset classes Carry,All asset classes Defensive,All asset classes Multi-style,Equity indices Market,Fixed income Market,Commodities Market,All Macro Market
1992-08-31,-2.70741936984635,-0.00907556746745,-0.00451447751311,0.0103565927568,-0.00107781740793,-0.008785577692,-0.0345841494764,-0.0327702749053,-0.0253800006912,-0.0532754926849,0.0292274622511,0.0431311648564,-0.00604379936419,0.0032598337646,0.0139790957728,0.00717501972014,0.00737803608724,-0.0211122908142,0.00185496519149,-0.0194917582375,0.0315657050776,0.0294106061599,0.0138281843333,-0.0165871639075,0.0385774742638,0.0320302415956,0.0180068506506,-0.0089158817514,-0.0190989046113,-0.00794579243167,-0.0114329275554,-0.0141786105978,0.0224995970921,0.0239003989432,-0.0166701229445,0.00833532732497,-0.0127779527858,0.0111604807183,0.0239003989432,-0.0136790594648,0.00320974930166,-0.051750091778,-0.00093914250097,-0.0116431083842,-0.000848232373241
1992-09-30,-2.7874193698463494,-0.0120603390538,0.0260401275635,0.0173968689551,0.0104588858216,-0.00967896413652,0.0161051279493,-0.00601600158915,0.0001367207412,-0.00675204108055,0.0442802340958,-0.0318429845836,0.018844226014,0.00613235861143,-0.000859270838535,0.00560727296835,0.00308349165041,-0.0159460944751,-0.00202865017372,0.00658381893032,-0.0116535172419,-0.0452822971074,-0.016783998473,-0.0141776008713,0.0234618319346,-0.00970174165833,-0.000139170198359,-0.0107238548956,0.0212317409361,0.00737165877548,0.00610890376907,0.000987595730472,0.00903618054935,-0.0215811204455,-0.00565741387448,-0.00677716002163,-0.00231256659946,0.0123560406695,-0.0215811204455,-0.00116314752427,-0.00344790894533,-0.0132527450405,0.0058991660523,0.0143592323643,-0.00171962302253
1992-10-30,-2.75819172797785,-0.0348694179205,0.0203378663449,-0.00438851433643,-0.00630668863732,0.015200949272,0.0129232994938,-0.0335378745369,-0.0018045419237,0.00108896682337,-0.0404240040857,0.0866845807826,-0.0485728718302,-0.000305832077472,0.0132866110522,-0.0154105218043,-0.0143558225804,-0.0201130882447,-0.00914820539431,0.0227131138975,-0.0325814835919,-0.0340369654869,-0.0146351117271,0.0405256610327,-0.0284071783888,-0.00592520469313,0.0020644259836,-0.00683633903307,0.0167601920534,-0.0170694994967,-0.00440101617988,0.0185998707877,-0.0268497713836,-0.00670395307282,-0.0284676541711,-0.00895894948728,0.0114246509949,-0.0149745297879,-0.00670395307282,-0.0245250376916,-0.00774350530567,0.027726343497,0.0141127944026,-0.0188929644545,-0.00744375726963
1992-11-30,-2.7681917279778503,-0.0247015507406,-0.0030117042558,-0.00491471024137,-0.0108759884126,-0.000346389808182,-0.00831548562391,-0.0472606885592,-0.0186408546637,0.0433485489052,-0.0597799473431,0.00317664689905,-0.0480692413668,-0.0153309982264,0.0039115547711,-0.0239448810448,-0.019751632643,0.00298784442357,-0.00919927862329,0.0305276424922,-0.00981312406486,-0.0281311028128,-0.00247219479514,0.0300962250339,-0.0179448162896,0.00318489819524,0.0051121023132,-0.0109379291485,-0.00557289975736,-0.0232692001902,-0.0141771150172,0.0243460859952,-0.0253759934348,-0.0160097063432,-0.0119295238541,-0.00648185532736,0.0142398247123,-0.0198874993425,-0.0160097063432,-0.0159395613118,-0.00858114723387,0.0413850634665,0.00596797577944,0.00872328437325,0.00240010572225
1992-12-31,-2.93819172797785,0.00727861295346,0.0317813019661,0.0342798947227,0.0244466032141,0.0107587971449,-0.000483749423187,0.0504173370188,0.0202307949135,0.0106527444254,0.0221698483067,-0.00466282456824,0.0135677754817,0.0104318859114,-0.0103402322237,0.0154929915557,0.00732148067195,0.000569408321353,0.00326091208132,0.0207410321658,-0.0119340033607,-0.0234624732081,-0.00488514813432,0.000770407917766,0.0103199454897,0.0200514819476,0.010380611785,0.00929912274042,0.0162127039073,0.041181863018,0.022647798281,0.00786202573251,0.0072416708392,-0.00229889314172,0.00422851828542,0.00195858122541,0.00829633400814,0.00978395301346,-0.00229889314172,0.0173134354367,0.00757828652374,0.0125144837075,0.00784375533741,-0.00711765401789,0.00222623962705
1993-01-29,-2.7513303181774105,0.040367242173,0.047359523507,0.0780581072551,0.0552616243117,0.0161481942599,0.00315847030793,0.00857504301719,0.00929390252835,0.0303921705578,-0.0218703042741,0.0650560188154,-0.0063529819497,0.0168062257873,0.0278690995093,-0.0266786239349,0.0184400284691,0.0176645533633,0.0093237643517,0.0104090176647,0.0248029659128,0.00879625490468,0.0146694128274,-0.0631523392087,0.0642124822419,0.058276323996,0.0197788223431,0.0262916770198,0.0259732804761,0.0481320101766,0.0352159657118,0.0120987967312,0.00110109066734,0.0284078498028,0.0108999624107,0.0134990103134,0.0163444583047,0.00809486157362,0.0284078498028,0.0239877329676,0.0192706184901,0.0172059984326,0.00172843352145,-0.00742077060561,0.00175482642885
1993-02-26,-2.7413303181774107,0.0729128794708,0.0364084956746,0.0583988827288,0.0559067526247,0.0116021390189,-0.00437727828838,0.027678836119,0.0116345656165,0.00158072933846,-0.00558833713588,0.0211558432017,-0.00583119724805,0.00282925953907,-0.0161904886315,0.018574309124,0.0230544016864,0.0160797993446,0.0103795053809,0.0102140002667,0.024311662962,-0.0476982939224,-0.00439087689787,0.00725222445991,0.0534664736286,-0.0268988730554,0.0112732750111,0.0363012326606,0.0166546315724,0.0440929023574,0.0345216459674,0.000753296345626,0.020039769758,-0.00818720454192,0.00983696277118,0.00379807697212,0.0115185286052,0.0190718666652,-0.00818720454192,0.0216705895381,0.0116315877378,0.040131333969,0.0206771556336,0.0100426944778,0.0130872653182
1993-03-31,-2.7013303181774106,0.00378583425648,0.0389742591228,0.046390175606,0.0297167563284,0.0299382611582,-0.0542978985929,0.0400045837023,0.0052149820892,0.00510148956451,-0.0237048227679,0.0112571111312,0.0124498718363,0.00127591244103,0.0200130599299,-0.0043393023466,-0.0114694337474,-0.00923118553617,-0.00125671542507,0.00336516770266,0.00292704393959,-0.000754836237351,0.00184579180163,0.00587463771993,0.0327198759598,0.0323060403973,0.0236335180257,0.0200581510108,-0.00634615379076,0.043379909699,0.0172430120971,0.00882958206665,-0.00138046766359,0.00249773115012,-0.0030221442366,0.00263761999539,0.0121585505559,-0.00279918618063,0.00249773115012,0.0128047928699,0.00622447199192,0.0226924965789,0.00519922186493,0.0227810408325,0.0135784732061
1993-04-30,-3.0301135097917706,0.0345553540877,0.00403300367961,0.0485862358736,0.0290581978803,0.0406451343957,-0.0285074269786,0.058746669557,0.023628125658,-0.0147576124845,-0.0180108526833,0.0212782457233,-0.0419737621911,-0.0133659954089,0.0110875554673,0.00117952913148,-0.00216438131174,0.0055406858502,0.0039108472843,-0.0161794045696,-0.0190535686674,0.00685901439026,-0.00945798628222,0.0331396287359,-0.0260747387085,0.00569836747246,0.00425441916662,0.0383762951504,-0.0115520536892,0.0533627027052,0.0262555870026,-0.00327149679032,-0.0119165437623,0.00525940430595,-0.00810808174077,-0.00397102605294,0.00918294147716,-0.0118152645937,0.00525940430595,0.0125335674204,0.00338695895528,0.0158220337062,0.00188931629619,0.0155659350438,0.0111459869944
1993-05-31,-2.9901135097917706,-0.023315838072,0.0027417460536,0.00942143835408,-0.00371755122143,-0.00710439660886,0.0135047602574,0.0871148811487,0.0311717482657,-0.00921041632368,-0.0096164681782,0.0345174533191,0.00430414930521,0.0049986795306,0.0266547185803,-0.0204520197427,-0.0095613563045,-0.00229859150987,-0.00141431224419,-0.0261164577448,0.00358029004032,-0.0101574329069,-0.0108978668705,0.0609647321832,-0.0303281971285,0.0183629370233,0.0163331573593,-0.0132925944953,0.00789245804885,0.0454716271485,0.0141721855055,0.000789730967711,-0.0123909355102,0.00155469856781,-0.000441112880499,-0.00198931856036,-0.00341799992773,-0.00689537837151,0.00155469856781,0.0149481348516,0.00194365914715,0.0214893503066,0.00633564835795,-0.0219967878471,0.00158508867493
1993-06-30,-2.9501135097917706,0.0151543535086,0.0515488187281,0.035650431757,0.0341178679979,0.00463407188002,0.0122692681061,-0.0119737831311,0.00164318561837,0.0161017470729,-0.0525765022583,-0.00791365257407,0.00275727080514,-0.0104077842386,0.0153727372848,-0.0013992866809,-0.00492010854975,-0.00149390280223,0.00188985981299,0.00711399543552,-0.00288459748137,-0.0238160233026,-0.00652887511615,0.0407583250548,0.022963033825,0.0144689834363,0.0260634474387,0.00856881165988,0.0327247681076,0.014660628797,0.0178446217032,0.0142455069081,-0.00895737255536,-0.00750402601021,-0.000297447344306,-0.000862265957017,0.0124339152344,0.00240391560875,-0.00750402601021,0.00462952536928,0.00365061914446,0.0137459810595,0.0231492019022,-0.0084433605718,0.00552284319558
1993-07-30,-2.70486944232947,0.0277973722521,0.0285308452471,0.0358370021005,0.0307217398666,0.0155351788187,0.00491063571005,-0.00347476411951,0.00565701680309,0.0373584322889,-0.0244313817308,0.00184776097182,-0.0351853234736,-0.00510262798592,0.00436678815594,0.00301138243306,0.0147040474564,0.00237408938623,0.00611407685789,-0.00657301246554,0.0285472198798,-0.0602202718796,-0.0127486881551,0.140367027542,0.0122554664352,-0.0115691325935,0.047017787128,0.0200588832938,0.0167927161673,0.0176520553006,0.0169761834533,0.0173008456591,0.00689129394888,-0.0140745568256,-0.00809469453104,0.00145798139241,0.0181934004506,0.00963632698301,-0.0140745568256,0.000458793347228,0.00541991812694,0.0395529601286,0.0107159384057,0.0239612410063,0.00918986181796
1993-08-31,-2.73486944232947,-0.00690729499138,0.0252652980294,0.0224092731202,0.0135890920527,-0.000909950676112,0.00155292992706,0.0216805288907,0.00744116938055,-0.000703466674274,0.00288271754498,0.00777430844168,0.0129017495621,0.00571382721861,0.0172618070281,-0.00441813223946,0.00362933762938,0.000183861799514,0.00416421855438,0.000707014368215,-0.0165102423545,0.0377502677137,0.00731567990915,-0.0239516597307,-0.0354832693474,-0.0462736426175,-0.0352361905652,-0.00310522726526,0.0134566945957,0.022065229133,0.0101318544911,0.00351703463832,-0.010659297654,0.00418077901625,0.00366437025808,0.00125832506089,0.00136858415637,-0.00386728687888,0.00418077901625,0.00980738573434,0.00354588907613,0.0677242874393,0.0266271122656,-0.0108783002883,0.0235535521915
1993-09-30,-2.67486944232947,-0.00760503798028,0.0326135014363,0.0308322597801,0.018613574412,0.0068688246406,-0.000855895417748,0.0354291427367,0.0138140239865,-0.0157450013181,-0.0156908979088,0.0373799267406,0.0167104998012,0.00566363182873,-0.00319914725968,-0.00229143949797,0.00178924875635,-0.00740541957551,-0.0027766893942,-0.00740023664276,-0.0195278318849,0.0215166176587,-0.0018038169563,-0.0257147053641,-0.087228072202,-0.0344755419298,-0.049139439832,0.00156498683947,0.0158882172635,0.032983401017,0.0159180525565,-0.00943689829154,-0.02116145422,0.005715612026,-0.000652588229907,-0.0066199404369,-0.00592332316798,-0.0107617249319,0.005715612026,0.0105724059732,-0.000886702904568,-0.0234662128734,0.00197187037705,-0.0115531250946,-0.00109812592982
1993-10-29,-2.7964776664107696,-0.000152436811296,-0.0194894355021,0.0325966021971,0.00431824329454,0.0277233196385,0.0153522209086,-0.0109965406815,0.0106929999552,-0.00252366211269,0.0468605797931,0.105759064739,0.0161518984296,0.0415619702123,0.0145663748708,0.0081416059047,-0.00173125207614,-0.00559164331507,0.00384627134606,0.0165142918312,0.00754119442094,-0.00890510812117,0.00505012604366,0.086207624958,0.0783007615869,0.0489174129197,0.0711419331549,0.0175420622518,-0.00226874909313,0.0123478917913,0.00788754402752,0.0211559022703,0.0255990361706,0.0234015874703,0.000763363042548,0.0191455827113,0.0200167024102,0.0178355361004,0.0234015874703,0.00446436820293,0.0163464858914,0.0780102695945,0.0161542344343,-0.0103227209738,0.0145699681481
1993-11-30,-2.7664776664107698,0.0147316920183,-0.046690871763,-0.0347626336775,-0.0222406044741,0.00684207852876,-0.0146806740128,0.000686503368586,-0.00238403070514,0.0238352312279,-0.0372811719029,-0.0191675248429,0.0192589896829,-0.00333861895876,-0.0143442233214,-0.0209165514006,-0.0146100811859,-0.00258281642498,-0.0131134180832,-0.00209697247531,0.00660476621734,-0.00809373243557,-0.00119531289785,0.0845595169855,0.0466438296249,0.0450886809384,0.058764009183,0.00979602843938,-0.030773760443,-0.0186323393199,-0.0108239665801,0.00964002400236,-0.00597085239247,-0.00230632718041,0.00423022729882,0.00076569397254,0.00968830132042,-0.0130405876783,-0.00230632718041,-0.00309622066316,-0.00224049252559,-0.0374071366458,-0.00458536616021,-0.00479821950973,-0.00996869916088
1993-12-31,-2.82647766641077,0.00494650742329,0.0226404645603,0.0129394043695,0.0135087921177,0.0304461155272,0.0202325236883,-0.00672582807675,0.0146509370462,-0.0356739044413,0.0659228880594,-0.111908120487,-0.0173744326583,-0.0247583923818,0.00748630284428,-0.00337421935701,-0.00780149913232,0.00520228752012,0.000378217968767,0.00984528399726,-0.00101083729239,-0.00348729957618,0.00178238237623,0.0835631948865,0.102070307934,0.0792620487875,0.0882985172027,0.020929044796,0.0214403084898,0.00408753500398,0.0141563567359,0.00756268110402,0.0251938567126,-0.00789431803247,-0.00189794149611,0.00616296677057,0.0116899280794,0.0241190480175,-0.00789431803247,5.20854871612e-05,0.00828889316208,0.080426750028,0.020556194297,0.0135816472251,0.0233895798572
1994-01-31,-2.7604312196450405,0.0223869534221,0.00283351938547,0.034961429273,0.0200606340268,0.0205819355409,0.00325525714853,0.0182748504939,0.0140373477278,0.0532853935403,0.0327161785963,0.0812680005813,-0.0281784560276,0.0347727791726,0.0201562857628,0.0100720365441,0.0132565220274,-0.00665987901632,0.00920624132948,0.00521966710786,-0.0108555429093,0.00306869972555,-0.000855725358625,-0.0571347980387,0.00900030769201,0.0028381051332,-0.0150987950712,0.0212701093589,0.00304709658649,0.0273850619919,0.0165558001645,0.0129078694323,0.00762167793547,0.0188455749108,-0.0134162551938,0.00758380009425,0.0154752761146,0.00628653302008,0.0188455749108,0.00016436952949,0.0100563349799,0.0557970598883,0.0035623490047,0.024291214386,0.0166851250016
1994-02-28,-2.5604312196450403,-0.0139190213659,0.000725028188272,-0.012376035689,-0.00852334295555,0.0222397103323,0.0107011709727,0.0337978558394,0.0222462457148,-0.00288322066786,-0.0181269947037,0.0488531970835,-0.0308282113684,-0.000746307414112,-0.00310285322882,0.00154152458512,0.00151339367822,-0.0104696887169,-0.0026294059206,-0.0120144345015,0.0122946839805,-0.00107152538713,-0.000263758636038,-0.00488702647025,0.0112337556798,0.0026802017302,0.00300897697992,0.00843925442811,0.00560579849309,0.0072107797722,0.00864900437088,-0.00677738420621,0.00274878068508,0.00781047274738,-0.0167678384981,-0.000907604492416,-0.00205801493876,0.00359744953928,0.00781047274738,-0.0082398450565,0.00182343963814,-0.0414931024679,-0.0281917305698,-0.00515356897903,-0.0176547583663
1994-03-31,-2.4704312196450404,0.018759137562,-0.0107951250223,-0.00810413669551,-4.67080519346e-05,0.0193269966784,-0.00881993512412,0.00191437649411,0.00414047934946,0.0402231749129,-0.0231246372861,-0.0217221913053,-0.017911759827,-0.00563385337638,-0.0165230308995,-0.0156034761214,-0.0202629614769,-0.0205924791866,-0.0182454869211,-0.00606005099005,-0.0229620247069,0.0268650965769,-0.00071899304001,0.020904914359,-0.0175145210287,-0.0128738518797,-0.00316115284978,0.0191117597511,-0.00966988428748,-0.00380084199083,0.00235098813875,0.00297544867234,-0.0193795419541,-0.0068436440327,-0.0197710160791,-0.00851464476663,0.00800786760643,-0.0160085659897,-0.0068436440327,-0.0141187639165,-0.00539192007217,-0.052990717292,-0.0283552118137,-0.0045345852272,-0.01867916861
1994-04-29,-2.3224750610262803,0.0161725776928,-0.000922281531613,-0.0126012287571,0.000883022468017,0.0235851783484,-0.0129495331102,0.0101781864297,0.00693794388931,0.00602998568321,-0.00858227169086,-0.00341270687579,-0.0013464023103,-0.00182784879843,0.00123919803045,0.0120732381013,0.00933580007812,-0.00633807780935,0.00407753960013,0.00728988978522,0.00620237371203,0.00551307606467,0.00633511318731,0.024706984757,-0.0750203243963,0.0130063518411,-0.0124356625994,0.0207639406206,-0.00778780533845,-0.00270209839491,0.00436183115477,0.0068964810398,-0.00595009953134,0.00732516012105,-0.00490998357543,0.0022020252703,0.0111684408886,-0.00658060152176,0.00732516012105,-0.00417263823735,0.00280429356337,0.0259457151062,-0.0115521798886,0.0103730311296,0.00411706474785
1994-05-31,-1.8724750610262806,0.00917780640994,-0.0183639812886,0.00898585769821,-6.67723934873e-05,0.021500423347,-0.00818094183169,-0.000692676607571,0.00420893496923,-0.0316762446651,0.0194314012674,0.0552467138666,-0.0407579215929,0.000560987218986,-0.0185202563172,-0.000999594934766,0.00595606908407,0.0062536306766,-0.00182753787283,0.0188348861319,-0.00428286066494,0.00880680045394,0.00778627530697,0.137793949806,0.00991641185673,-0.0717319691967,0.0253261308221,0.0167904138501,-0.012583690681,0.00471789903531,0.00241385374704,0.0096712853539,0.00301216484798,-0.00229925598932,-0.00718967785939,0.00457255079114,0.011843245005,-0.00234396825033,-0.00229925598932,-0.00321346729817,0.0039689040589,-0.0283708196829,-0.019249169464,0.0423207128858,0.000414401155163
1994-06-30,-1.6324750610262804,0.0195473581239,-0.00592809208142,0.0149899918288,0.00953641929046,0.0138893367755,0.00122932096808,0.0280916014511,0.0144034197316,-0.0425620041902,-0.0175065805471,0.0142531355705,-0.0200956172987,-0.0164777666164,-0.0200924304679,-0.0249566644656,-0.0049565991329,0.0187365154867,-0.00781729464492,-0.0121372242224,-0.00113570931137,-0.0062157281903,-0.00649622057469,0.105023645212,0.0176661401752,-0.0419018616287,0.0269293079194,0.0160622913983,-0.00181733715996,0.0208130512613,0.0123688864451,-0.00894794977089,-0.0102260211184,-0.00961782269891,0.00827730927876,-0.00523934215348,-0.00116018597453,-0.00735556900306,-0.00961782269891,0.0124207663234,-0.000330682701338,-0.0529809770894,-0.0237967853322,0.00910568528505,-0.00955599849538
1994-07-29,-1.64996504502105,0.0185523720405,0.000596011255408,-0.0074428332811,0.00390185000492,0.00481438231237,7.98399481576e-05,-0.0074463912801,-0.000850723006525,0.0500442327367,0.00777508978451,-0.00409804191542,-0.00719639459342,0.0116312215031,-0.00715957765475,-0.00595805897807,-0.00707991428751,-0.00353894633772,-0.00593412431451,0.0146031626094,0.00257446713096,0.0109069006276,0.00936151012265,0.0312432770358,-0.021932484418,-0.0216710910284,-0.00412009947018,0.0100824973467,0.000296117688233,-0.00744440620372,0.00113365397836,0.0159363277382,-0.00301381840784,-0.00484040717484,-0.0045787598617,0.00229039253422,0.0140811509336,-0.0018737146918,-0.00484040717484,-0.00555476014703,0.00196595466393,0.0534900164307,0.00367949949071,0.00301606589394,0.0101539504536
